ptid;enid;name;fullname
NVDB_INNGÅRINØDSYSTEMETLYSARMATUR;;nei;
NVDB_KONSTANTLYSUTBYTTE;;ja;
NVDB_KONSTANTLYSUTBYTTE;;nei;
NVDB_LYSKILDETYPELYSARMATUR;;kvikksølv;
NVDB_LYSKILDETYPELYSARMATUR;;natriumHøytrykk;
NVDB_LYSKILDETYPELYSARMATUR;;natriumLavtrykk;
NVDB_LYSKILDETYPELYSARMATUR;;lysstoffrør;
NVDB_LYSKILDETYPELYSARMATUR;;glødelampe;
NVDB_LYSKILDETYPELYSARMATUR;;qL;
NVDB_LYSKILDETYPELYSARMATUR;;lED;
NVDB_LYSKILDETYPELYSARMATUR;;metallhalogen;
NVDB_OPTIKK;;reflektor;
NVDB_OPTIKK;;linse;
NVDB_OPTIKK;;reflektorOgLinse;
NVDB_OPTIKK;;direkteLys;
NVDB_PRODUSENTNAVNARMATUR;;aeg;
NVDB_PRODUSENTNAVNARMATUR;;thorn;
NVDB_PRODUSENTNAVNARMATUR;;philips;
NVDB_PRODUSENTNAVNARMATUR;;siemens;
NVDB_PRODUSENTNAVNARMATUR;;siemensSiteco;
NVDB_PRODUSENTNAVNARMATUR;;ifa;
NVDB_PRODUSENTNAVNARMATUR;;noral;
NVDB_PRODUSENTNAVNARMATUR;;seelux;
NVDB_PRODUSENTNAVNARMATUR;;jernkonst;
NVDB_PRODUSENTNAVNARMATUR;;urbis;
NVDB_PRODUSENTNAVNARMATUR;;aECIlluminazione;
NVDB_UTSKIFTBARELYSKILDER;;ja;
NVDB_UTSKIFTBARELYSKILDER;;nei;
NVDB_UTYSTYRSKLASSE;;ujorda;
NVDB_UTYSTYRSKLASSE;;jorda;
NVDB_UTYSTYRSKLASSE;;dobbeltisolert;
NVDB_VEDLIKEHOLDSANSVARLIGLYSARMATUR;;statensVegvesen;
NVDB_VEDLIKEHOLDSANSVARLIGLYSARMATUR;;kommune;
NVDB_VEDLIKEHOLDSANSVARLIGLYSARMATUR;;privat;
NVDB_VEDLIKEHOLDSANSVARLIGLYSARMATUR;;uavklart;
NVDB_BARDUNSTREVER;;ja;
NVDB_BARDUNSTREVER;;nei;
NVDB_BOLTAVSTANDFOTPLATE;;cCBolter160Mm;
NVDB_BOLTAVSTANDFOTPLATE;;cCBolter200Mm;
NVDB_BOLTAVSTANDFOTPLATE;;cCBolter240Mm;
NVDB_BOLTAVSTANDFOTPLATE;;ikkeStandardAvstand;
NVDB_EIERLYSMAST;;stat;
NVDB_EIERLYSMAST;;fylkeskommune;
NVDB_EIERLYSMAST;;kommune;
NVDB_EIERLYSMAST;;nettselskap;
