ft_attr;ftid;ptid;name
fme_feature_type;47;1257;bruksområde
fme_feature_type;47;1362;areal
fme_feature_type;47;1307;lengdeMedFullBredde
fme_feature_type;47;10377;byggeår
fme_feature_type;47;5897;senterlinje
fme_feature_type;47;3122;belysning
fme_feature_type;47;4612;dekketype
fme_feature_type;482;4997;posisjon
fme_feature_type;342;7936;materialtypeSpeil
fme_feature_type;342;7935;oppsettingsutstyr
fme_feature_type;342;2275;diameter
fme_feature_type;342;10379;oppsettingsår
fme_feature_type;342;4918;posisjon
fme_feature_type;49;1119;type
fme_feature_type;49;2024;utforming
fme_feature_type;49;2127;belegning
fme_feature_type;49;1363;arealTotalt
fme_feature_type;49;8786;arealOverkjørbart
fme_feature_type;49;10381;byggeår
fme_feature_type;49;8917;senterlinje
fme_feature_type;466;10382;driftsattår
fme_feature_type;466;8028;eier
fme_feature_type;466;4983;posisjon
fme_feature_type;853;9738;kumform
fme_feature_type;853;9729;diameterYtre
fme_feature_type;853;9728;breddeYtre
fme_feature_type;853;9739;lengdeYtre
fme_feature_type;853;9737;dybdeYtre
fme_feature_type;853;9741;materiale
fme_feature_type;853;9731;byggeår
fme_feature_type;853;9742;brannsikker
fme_feature_type;853;9732;eier
fme_feature_type;853;9843;posisjon
fme_feature_type;852;9727;type
fme_feature_type;852;9710;antall
fme_feature_type;852;9714;diameterYtre
fme_feature_type;852;9712;breddeYtre
fme_feature_type;852;9722;høydeYtre
fme_feature_type;852;9724;materiale
fme_feature_type;852;9716;byggeår
fme_feature_type;852;9723;ledigPlass
fme_feature_type;852;9717;eier
fme_feature_type;852;9721;senterlinje
fme_feature_type;199;4134;typeGruppering
fme_feature_type;199;4160;løvfellendeVintergrønne
fme_feature_type;199;4142;antall
fme_feature_type;199;4161;treslagNorskNavn
fme_feature_type;199;4494;treslagBotaniskNavn
fme_feature_type;199;7553;plantetidspunkt
fme_feature_type;199;5896;posisjon
fme_feature_type;581;5225;navn
fme_feature_type;581;9134;tunnelklasseProsjektert
fme_feature_type;581;3947;antallParallelleHovedløp
fme_feature_type;581;8945;lengdeSkiltet
fme_feature_type;581;8150;sumLengdeAlleLøp
fme_feature_type;581;8151;sumLengdeRamper
fme_feature_type;581;9517;undersjøisk
fme_feature_type;581;9518;sykkelforbud
fme_feature_type;581;3917;serviceNødtelefonerTilVTS
fme_feature_type;581;3918;alarmTilVTSVedFjerningAvBrannslokker
fme_feature_type;581;3915;kablerSeksjonert
fme_feature_type;581;3916;kablerSikretVNedgraving
fme_feature_type;581;9131;restriksjonsklasse
fme_feature_type;581;10383;åpningsår
fme_feature_type;67;1081;navn
fme_feature_type;67;8944;kategori
fme_feature_type;67;1977;tunnelprofil
fme_feature_type;67;1130;typeTunnelløp
fme_feature_type;67;8356;åpningsår
fme_feature_type;67;4769;senterlinje
fme_feature_type;447;9177;type
fme_feature_type;447;9257;navn
fme_feature_type;447;3102;tunnelprofil
fme_feature_type;447;3105;lengde
fme_feature_type;447;3848;bredde
fme_feature_type;447;3873;høyde
fme_feature_type;447;9178;rømningsveg
fme_feature_type;447;9179;kjørbar
fme_feature_type;447;8920;senterlinje
fme_feature_type;854;9763;bruksområde
fme_feature_type;854;9761;brannsikker
fme_feature_type;854;9762;bredde
fme_feature_type;854;9768;høyde
fme_feature_type;854;10386;byggeår
fme_feature_type;854;9767;posisjon
fme_feature_type;69;1131;typeTverrsnitt
fme_feature_type;69;3097;lengde
fme_feature_type;69;4771;posisjon
fme_feature_type;303;1245;type
fme_feature_type;303;4900;senterlinje
fme_feature_type;468;10043;batteriKapasitet
fme_feature_type;468;10044;batteriSpenning
fme_feature_type;468;10051;bruksområde
fme_feature_type;468;10049;spenning
fme_feature_type;468;4077;driftsattår
fme_feature_type;468;3844;batteriAntall
fme_feature_type;468;3852;totalEffekt
fme_feature_type;468;4985;posisjon
fme_feature_type;28;1109;type
fme_feature_type;28;10390;oppsettingsår
fme_feature_type;28;1402;materialtype
fme_feature_type;28;1602;overflatebehandling
fme_feature_type;28;9451;fastmontert
fme_feature_type;28;4736;posisjon
fme_feature_type;70;1132;type
